"UserId","Rating","Genre1","Genre2","Genre3"
"307","5","Action","Adventure","Sci-Fi"
"15","4","Animation","Adventure","Comedy"
"321","4","Action","Adventure","Sci-Fi"
"321","4","Action","Adventure","Sci-Fi"
"321","4","Animation","Adventure","Comedy"
"15","2","Animation","Adventure","Comedy"
"15","4","Animation","Adventure","Comedy"
"15","2","Animation","Adventure","Comedy"
"15","3","Animation","Action","Adventure"
"307","5","Drama","History","War"
"328","3","Animation","Adventure","Comedy"
"377","4","Action","Crime","Drama"
"202","4","Action","Adventure","Sci-Fi"
"202","5","Action","Adventure","Sci-Fi"
"202","2","Action","Drama","Sci-Fi"
"402","5","Animation","Adventure","Family"
"401","1","Action","Adventure","Fantasy"
"15","4","Animation","Adventure","Comedy"
"21","3","Action","Crime","Fantasy"
"202","5","Drama","Romance","0"
"202","4","Drama","History","War"
"202","5","Animation","Adventure","Comedy"
"202","3","Action","Adventure","Fantasy"
"15","4","Comedy","Crime","0"
"282","4","Action","Adventure","Fantasy"
"33","5","Crime","Thriller","0"
"21","5","Crime","Thriller","0"
"21","5","Action","Comedy","Crime"
"35","4","Comedy","0","0"
"61","4","Comedy","Romance","0"
"35","4","Animation","Comedy","Family"
"35","4","Comedy","Romance","0"
"55","4","Animation","Adventure","Comedy"
"27","4","Comedy","0","0"
"21","1","Horror","Sci-Fi","0"
"28","4","Documentary","Music","0"
"28","4","Comedy","0","0"
"28","2","Animation","Family","Fantasy"
"55","5","Adventure","Comedy","Family"
"21","3","Drama","0","0"
"43","5","Drama","Mystery","0"
"108","5","Animation","Comedy","Family"
"54","5","Animation","Comedy","Family"
"50","5","Animation","Comedy","Family"
"35","4","Action","Crime","0"
"55","3","Action","Drama","Thriller"
"55","4","Crime","Drama","Mystery"
"50","4","Comedy","Drama","Romance"
"89","5","Drama","Horror","0"
"89","4","Action","Thriller","0"
"50","1","Comedy","Romance","0"
"55","4","Comedy","Drama","Romance"
"35","3","Sci-Fi","Thriller","0"
"43","5","Comedy","0","0"
"55","4","Comedy","Drama","0"
"43","3","Animation","Adventure","Comedy"
"35","4","Crime","Drama","Thriller"
"55","3","Biography","Drama","Sport"
"26","5","Biography","Drama","History"
"26","5","Action","Crime","Thriller"
"26","4","Action","Comedy","Thriller"
"55","5","Animation","Adventure","Comedy"
"55","3","Animation","Adventure","Family"
"25","2","Adult","Drama","Horror"
"25","2","Comedy","Horror","0"
"25","4","Comedy","Drama","0"
"25","3","Comedy","0","0"
"25","3","Comedy","0","0"
"25","4","Crime","Drama","Mystery"
"25","3","Crime","Mystery","Thriller"
"25","2","Crime","Drama","Thriller"
"27","3","Drama","Family","0"
"55","3","Comedy","Romance","0"
"55","5","Comedy","Crime","0"
"55","4","Animation","Family","Fantasy"
"55","1","Adventure","Sci-Fi","Thriller"
"26","3","Adventure","Drama","History"
"55","4","Animation","Adventure","Drama"
"33","2","Comedy","Drama","Mystery"
"35","3","Action","Adventure","Sci-Fi"
"24","4","Comedy","Drama","0"
"24","3","Comedy","Drama","0"
"55","5","Adventure","Comedy","Family"
"24","4","Comedy","Drama","0"
"33","4","Comedy","Romance","0"
"26","5","Animation","Action","Sci-Fi"
"26","4","Comedy","War","0"
"26","2","Crime","Drama","Thriller"
"55","5","Animation","Comedy","Family"
"43","4","Comedy","Crime","0"
"31","5","Animation","Comedy","Family"
"25","4","Comedy","0","0"
"50","4","Comedy","Crime","0"
"54","4","Comedy","Crime","0"
"112","4","Animation","Comedy","Family"
"31","5","Animation","Adventure","Comedy"
"35","4","Comedy","Romance","0"
"50","4","Animation","Adventure","Comedy"
"125","5","Animation","Comedy","Family"
"61","5","Animation","Comedy","Family"
"25","3","Drama","Horror","0"
"75","5","Action","Crime","0"
"27","4","Comedy","Crime","0"
"28","4","Comedy","Crime","0"
"48","5","Crime","Mystery","Thriller"
"48","5","Adult","Drama","Horror"
"28","1","Comedy","Romance","0"
"55","4","Crime","Drama","Thriller"
"143","5","Comedy","Crime","0"
"145","5","Animation","Comedy","Family"
"148","5","Comedy","0","0"
"25","1","Crime","Drama","Thriller"
"61","4","Crime","Drama","Thriller"
"125","3","Crime","Drama","Thriller"
"31","5","Crime","Drama","Mystery"
"31","5","Crime","Mystery","Thriller"
"31","5","Crime","Drama","Thriller"
"48","5","Crime","Drama","Mystery"
"61","3","Adventure","Comedy","Family"
"127","5","Comedy","Drama","0"
"60","5","Animation","Comedy","Family"
"31","5","Crime","Thriller","0"
"125","5","Comedy","Romance","0"
"31","5","Comedy","Romance","0"
"157","5","Comedy","Crime","0"
"188","5","Crime","Drama","Mystery"
"190","4","Comedy","Romance","0"
"193","4","Comedy","Crime","0"
"48","5","Comedy","Drama","0"
"15","5","Animation","Action","Sci-Fi"
"61","4","Crime","Drama","Mystery"
"21","3","Comedy","Drama","Romance"
"125","4","Comedy","Drama","Romance"
"127","5","Crime","Drama","Mystery"
"21","4","Crime","Drama","Mystery"
"125","4","Crime","Drama","Mystery"
"253","4","Comedy","Romance","0"
"33","5","Animation","Adventure","Comedy"
"15","4","Crime","Thriller","0"
"21","5","Animation","Adventure","Comedy"
"193","1","Adventure","Comedy","Family"
"264","5","Drama","Family","0"
"264","5","Comedy","0","0"
"15","1","Animation","Family","Fantasy"
"15","4","Animation","Adventure","Comedy"
"125","3","Comedy","Drama","0"
"61","4","Comedy","Drama","0"
"271","4","Animation","Action","Sci-Fi"
"20","2","Animation","Comedy","Family"
"15","1","Comedy","Crime","0"
"15","4","Action","Crime","0"
"20","4","Crime","Thriller","0"
"20","5","Comedy","Crime","0"
"85","3","Animation","Comedy","Family"
"55","3","Comedy","Romance","0"
"55","3","Animation","Family","Fantasy"
"15","4","Animation","Comedy","Family"
"15","3","Adventure","Comedy","Family"
"85","5","Crime","Drama","Mystery"
"15","5","Crime","Drama","Mystery"
"15","4","Crime","Drama","Thriller"
"15","4","Action","Adventure","Sci-Fi"
"15","1","Sci-Fi","Thriller","0"
"15","4","Crime","Mystery","Thriller"
"307","3","Comedy","Romance","0"
"85","4","Animation","Adventure","Comedy"
"275","3","Comedy","Drama","0"
"318","4","Action","Crime","0"
"318","4","Crime","Thriller","0"
"307","4","Comedy","0","0"
"315","5","Animation","Adventure","Family"
"321","5","Comedy","Crime","0"
"15","4","Animation","Family","Fantasy"
"15","4","Action","Crime","Thriller"
"334","4","Crime","Thriller","0"
"334","4","Action","Crime","0"
"328","4","Animation","Adventure","Comedy"
"328","3","Crime","Thriller","0"
"328","5","Comedy","Crime","0"
"20","5","Action","Crime","0"
"377","5","Comedy","Crime","0"
"15","4","Crime","Drama","Thriller"
"202","4","Animation","Comedy","Family"
"202","2","Comedy","Crime","0"
"202","1","Comedy","Romance","0"
"202","5","Comedy","Romance","0"
"26","4","Adventure","Comedy","Horror"
"26","2","Action","Crime","Drama"
"26","4","Comedy","Drama","Thriller"
"26","1","Action","Sci-Fi","Thriller"
"26","3","Action","Adventure","Fantasy"
"26","1","Action","Crime","Thriller"
"35","4","Action","Adventure","Sci-Fi"
"55","4","Drama","Romance","0"
"55","4","Animation","Comedy","Drama"
"55","3","Animation","Adventure","Family"
"55","5","Comedy","Drama","Romance"
"23","4","Comedy","Drama","History"
"25","3","Comedy","0","0"
"25","1","Action","Adventure","Comedy"
"25","3","Comedy","0","0"
"25","4","Drama","Sci-Fi","0"
"33","1","Comedy","0","0"
"35","3","Action","Adventure","Romance"
"35","4","Comedy","Romance","Fantasy"
"61","4","Comedy","Family","Fantasy"
"31","4","Crime","Drama","Mystery"
"75","5","Crime","Drama","Mystery"
"75","4","Action","Comedy","Crime"
"54","3","Action","Adventure","Fantasy"
"35","4","Adventure","Comedy","Crime"
"55","3","Mystery","Thriller","0"
"55","2","Action","Fantasy","Thriller"
"55","3","Action","Adventure","Fantasy"
"55","4","Mystery","Thriller","0"
"61","4","Comedy","0","0"
"55","4","Comedy","Drama","Romance"
"50","4","Comedy","Drama","Romance"
"25","2","Action","Adventure","Fantasy"
"54","3","Action","Comedy","Crime"
"54","5","Documentary","Art","Sport"
"50","4","Action","Crime","Drama"
"54","4","Action","Crime","Drama"
"61","4","Crime","Drama","Thriller"
"55","5","Adventure","Family","Fantasy"
"55","5","Adventure","Family","Fantasy"
"55","5","Adventure","Family","Fantasy"
"43","4","Drama","Thriller","0"
"43","5","Comedy","Drama","0"
"24","4","Drama","Sci-Fi","Thriller"
"35","2","Action","Crime","Drama"
"112","5","Comedy","Drama","Romance"
"112","5","Adventure","Biography","Drama"
"112","5","Drama","0","0"
"112","5","Comedy","Crime","Drama"
"112","2","Drama","Thriller","0"
"26","4","Action","Adventure","Fantasy"
"37","2","Action","Comedy","0"
"24","4","Biography","Drama","Thriller"
"43","5","Adventure","Drama","Western"
"43","4","Drama","0","0"
"35","1","Crime","Horror","Mystery"
"43","5","Drama","Mystery","Thriller"
"37","5","Crime","Drama","0"
"37","5","Crime","Drama","0"
"21","5","Documentary","Art","Sport"
"35","3","Action","Adventure","Fantasy"
"61","2","Action","Comedy","Crime"
"55","4","Action","Comedy","Crime"
"79","5","Adventure","Drama","Western"
"55","3","Action","Sci-Fi","Thriller"
"131","4","Comedy","0","0"
"127","4","Biography","Drama","Thriller"
"60","4","Drama","Mystery","Thriller"
"25","3","Drama","Thriller","0"
"55","3","Comedy","0","0"
"143","5","Drama","0","0"
"48","4","Action","Adventure","Comedy"
"25","4","Drama","Mystery","Thriller"
"55","3","Action","Adventure","Comedy"
"55","3","Adventure","Drama","Western"
"55","4","Drama","0","0"
"48","4","Action","Comedy","Crime"
"127","3","Drama","0","0"
"125","5","Comedy","Drama","0"
"48","4","Action","Adventure","Fantasy"
"31","3","Comedy","Drama","Romance"
"48","4","Adventure","Drama","Western"
"26","4","Adventure","Drama","Western"
"157","3","Action","Sci-Fi","Thriller"
"31","4","Comedy","Drama","0"
"48","5","Drama","Thriller","0"
"60","4","Action","Adventure","Fantasy"
"35","5","Adventure","Comedy","Horror"
"125","5","Adventure","Drama","Western"
"61","4","Adventure","Drama","Western"
"191","4","Drama","Sci-Fi","Thriller"
"196","5","Mystery","Thriller","0"
"31","4","Action","Comedy","Crime"
"241","2","Mystery","Thriller","0"
"244","3","Mystery","Thriller","0"
"31","4","Mystery","Thriller","0"
"252","5","Adventure","Family","Fantasy"
"253","1","Drama","Romance","0"
"31","4","Action","Adventure","Romance"
"21","4","Drama","Mystery","Thriller"
"20","4","Drama","0","0"
"20","2","Comedy","Drama","Romance"
"15","4","Action","Comedy","Crime"
"20","1","Adventure","Biography","Drama"
"282","3","Mystery","Thriller","0"
"85","4","Mystery","Thriller","0"
"282","5","Crime","Drama","0"
"15","4","Crime","Drama","Thriller"
"15","3","Action","Adventure","Romance"
"15","4","Action","Adventure","Fantasy"
"321","5","Adventure","Family","Fantasy"
"321","5","Action","Adventure","Fantasy"
"321","3","Action","Adventure","Fantasy"
"321","5","Action","Adventure","Fantasy"
"15","4","Animation","Comedy","Drama"
"15","2","Action","Adventure","Comedy"
"20","2","Comedy","Drama","Romance"
"15","3","Mystery","Thriller","0"
"374","5","Crime","Drama","Thriller"
"20","5","Crime","Drama","Thriller"
"379","4","Comedy","0","0"
"202","5","Crime","Drama","0"
"307","4","Action","Adventure","Fantasy"
"202","4","Mystery","Thriller","0"
"202","2","Adventure","Family","Fantasy"
"417","5","Comedy","Drama","Romance"
"202","4","Comedy","Crime","Drama"
"202","2","Action","Adventure","Fantasy"
"202","3","Mystery","Thriller","0"
"202","5","Action","Sci-Fi","Thriller"
"21","4","Comedy","Romance","0"
"55","5","Adventure","Family","Fantasy"
"33","2","Comedy","Romance","0"
"55","5","Adventure","Family","Fantasy"
"50","3","Comedy","Romance","0"
"54","3","Comedy","Romance","0"
"50","4","Comedy","Drama","0"
"54","5","Comedy","Drama","0"
"50","4","Comedy","Romance","0"
"54","4","Comedy","Romance","0"
"91","5","Drama","Thriller","0"
"91","3","Drama","Thriller","0"
"55","5","Adventure","Family","Fantasy"
"20","5","Drama","Music","0"
"48","5","Drama","Romance","0"
"50","3","Comedy","Drama","Romance"
"54","4","Comedy","Drama","Romance"
"35","4","Adventure","Drama","Romance"
"24","3","Drama","0","0"
"24","5","Action","Adventure","Drama"
"35","4","Animation","Action","Comedy"
"112","3","Crime","Drama","Horror"
"55","3","Action","Adventure","Drama"
"55","3","Biography","Drama","Romance"
"42","3","Drama","Thriller","0"
"61","4","Comedy","Romance","0"
"55","4","Action","Crime","Drama"
"55","1","Comedy","Fantasy","Horror"
"35","3","Comedy","0","0"
"15","4","Adventure","Comedy","Sci-Fi"
"15","4","Adventure","Comedy","Sci-Fi"
"122","5","Action","Thriller","War"
"122","5","Drama","History","War"
"123","3","Action","Drama","Thriller"
"55","3","Comedy","Drama","Family"
"24","5","Adventure","Biography","Drama"
"25","3","Comedy","Drama","Romance"
"35","3","Adventure","Comedy","Family"
"55","5","Crime","Thriller","0"
"125","3","Action","Crime","Drama"
"55","4","Comedy","Drama","0"
"126","5","Crime","Thriller","0"
"126","5","Adventure","Western","0"
"61","5","Biography","Crime","Drama"
"127","5","Drama","Thriller","0"
"55","3","Drama","0","0"
"21","5","Action","Crime","Drama"
"35","4","Comedy","Drama","Romance"
"33","4","Comedy","Drama","Romance"
"55","4","Adventure","Comedy","Drama"
"125","5","Biography","Crime","Drama"
"24","5","Comedy","Drama","0"
"61","3","Action","Crime","Drama"
"125","3","Action","Crime","Drama"
"21","5","Adventure","Biography","Drama"
"21","4","Comedy","Drama","Romance"
"50","5","Action","Comedy","Crime"
"27","5","Comedy","Family","0"
"55","5","Comedy","Crime","Drama"
"55","3","Action","Adventure","Sci-Fi"
"35","5","Action","Adventure","Sci-Fi"
"79","5","Drama","Thriller","0"
"79","4","Drama","Romance","Sci-Fi"
"55","4","Comedy","Drama","Romance"
"21","5","Action","Adventure","Comedy"
"25","5","Drama","Romance","Thriller"
"25","2","Comedy","0","0"
"25","5","Action","Comedy","Crime"
"28","5","Comedy","Family","0"
"55","5","Crime","Thriller","0"
"35","4","Drama","Thriller","0"
"54","4","Animation","Action","Comedy"
"21","3","Drama","Thriller","0"
"54","2","Drama","Thriller","0"
"50","3","Drama","Thriller","0"
"33","3","Drama","Thriller","0"
"35","5","Adventure","Biography","Drama"
"26","5","Drama","Thriller","0"
"127","4","Adventure","Biography","Drama"
"131","4","Comedy","0","0"
"25","5","Drama","Thriller","0"
"25","5","Drama","Thriller","0"
"61","5","Comedy","Drama","Romance"
"26","1","Action","Adventure","Sci-Fi"
"134","4","Action","Drama","Thriller"
"48","5","Drama","Thriller","0"
"48","5","Adventure","Biography","Drama"
"60","5","Drama","Thriller","0"
"125","5","Drama","Thriller","0"
"55","4","Animation","Action","Comedy"
"55","4","Drama","Thriller","0"
"15","4","Action","Drama","Thriller"
"138","4","Action","Adventure","Sci-Fi"
"145","5","Action","Adventure","Drama"
"145","4","Adventure","Biography","Drama"
"145","5","Animation","Action","Comedy"
"48","5","Action","Drama","Thriller"
"149","4","Action","Adventure","Sci-Fi"
"27","2","Comedy","Drama","Romance"
"35","3","Comedy","Romance","0"
"156","5","Comedy","Drama","Romance"
"55","2","Adventure","Biography","Drama"
"150","5","Adventure","Biography","Drama"
"25","5","Comedy","Drama","0"
"55","4","Action","Drama","Thriller"
"25","5","Comedy","Family","0"
"157","4","Action","Adventure","Drama"
"26","4","Action","Drama","Thriller"
"89","4","Adventure","Biography","Drama"
"150","3","Comedy","0","0"
"15","2","Action","Adventure","Sci-Fi"
"157","5","Comedy","Romance","0"
"150","5","Comedy","Drama","Romance"
"61","2","Comedy","Drama","0"
"15","3","Comedy","0","0"
"55","2","Comedy","0","0"
"127","2","Drama","Thriller","0"
"25","2","Action","Drama","Thriller"
"75","3","Adventure","Comedy","Family"
"31","4","Adventure","Family","Fantasy"
"31","4","Adventure","Family","Fantasy"
"60","2","Action","Adventure","Sci-Fi"
"60","5","Animation","Action","Comedy"
"60","5","Animation","Action","Comedy"
"31","4","Comedy","Romance","0"
"157","3","Comedy","0","0"
"31","4","Action","Adventure","Drama"
"75","5","Action","Adventure","Drama"
"188","5","Crime","Thriller","0"
"191","4","Comedy","Crime","Drama"
"190","4","Drama","Thriller","0"
"190","5","Action","Adventure","Drama"
"197","5","Action","Comedy","Crime"
"201","4","Action","Drama","Thriller"
"21","5","Action","Adventure","Sci-Fi"
"31","4","Comedy","Drama","Romance"
"193","1","Action","Thriller","War"
"50","4","Drama","Romance","Sci-Fi"
"202","5","Adventure","Biography","Drama"
"31","4","Comedy","Drama","Romance"
"193","5","Biography","Crime","Drama"
"253","5","Adventure","Family","Fantasy"
"127","5","Action","Adventure","Drama"
"245","5","Biography","Crime","Drama"
"245","5","Action","Adventure","Drama"
"245","5","Action","Adventure","Drama"
"15","3","Action","Adventure","Comedy"
"15","4","Crime","Thriller","0"
"15","5","Biography","Crime","Drama"
"243","3","Comedy","Drama","Romance"
"20","5","Action","Adventure","Drama"
"20","4","Adventure","Western","0"
"15","4","Animation","Action","Comedy"
"20","5","Action","Thriller","War"
"275","5","Action","Comedy","Crime"
"85","5","Biography","Crime","Drama"
"85","4","Action","Adventure","Drama"
"278","4","Biography","Crime","Drama"
"50","5","Crime","Thriller","0"
"85","4","Action","Thriller","War"
"282","4","Adventure","Western","0"
"15","4","Action","Adventure","Drama"
"20","4","Action","Adventure","Sci-Fi"
"290","5","Action","Adventure","Sci-Fi"
"294","5","Biography","Crime","Drama"
"293","5","Action","Adventure","Drama"
"15","2","Comedy","Romance","0"
"15","4","Action","Thriller","War"
"15","2","Adventure","Comedy","Family"
"282","5","Crime","Thriller","0"
"318","5","Adventure","Western","0"
"321","3","Biography","Crime","Drama"
"321","4","Drama","Thriller","0"
"321","5","Action","Adventure","Drama"
"307","4","Drama","History","War"
"332","4","Biography","Crime","Drama"
"328","4","Action","Adventure","Drama"
"377","4","Biography","Crime","Drama"
"379","5","Action","Adventure","Drama"
"380","5","Action","Adventure","Sci-Fi"
"20","2","Animation","Action","Comedy"
"202","5","Crime","Thriller","0"
"202","3","Drama","Thriller","0"
"202","5","Crime","Thriller","0"
"202","2","Action","Comedy","Crime"
"282","4","Action","Adventure","Drama"
"404","4","Adventure","Family","Fantasy"
"282","4","Adventure","Family","Fantasy"
"202","5","Action","Adventure","Drama"
"202","2","Comedy","0","0"
"202","5","Biography","Crime","Drama"
"202","3","Adventure","Family","Fantasy"
"202","4","Drama","History","War"
"202","4","Comedy","Romance","0"
"131","3","Comedy","Drama","0"
"60","4","Comedy","0","0"
"28","3","Comedy","Crime","0"
"131","3","Comedy","0","0"
"27","2","Comedy","0","0"
"28","1","Comedy","0","0"
"55","5","Adventure","Comedy","Drama"
"21","4","Action","Comedy","Drama"
"33","3","Action","Comedy","Drama"
"23","5","Action","Crime","Thriller"
"55","4","Crime","Drama","0"
"55","4","Action","Adventure","Fantasy"
"43","5","Drama","Romance","0"
"43","5","Drama","History","0"
"21","5","Documentary","0","0"
"24","4","Comedy","Crime","Drama"
"48","5","Crime","Drama","Mystery"
"31","4","Action","Adventure","Thriller"
"21","3","Horror","0","0"
"50","5","Comedy","Drama","Musical"
"33","3","Comedy","Drama","Musical"
"33","5","Animation","Biography","Drama"
"33","2","Documentary","0","0"
"33","2","Comedy","Drama","Romance"
"125","3","Comedy","0","0"
"55","4","Action","Crime","Thriller"
"35","2","Drama","Horror","Mystery"
"35","4","Adventure","Comedy","Fantasy"
"35","3","Action","Thriller","Crime"
"21","4","Adventure","Drama","Family"
"25","2","Comedy","0","0"
"21","5","Adventure","Drama","Mystery"
"24","4","Comedy","Drama","0"
"132","4","Drama","History","0"
"35","4","Crime","Drama","Thriller"
"61","3","Action","Comedy","Crime"
"50","4","Drama","Mystery","Thriller"
"54","4","Drama","Mystery","Thriller"
"35","4","Crime","Horror","Thriller"
"25","3","Comedy","Drama","Romance"
"50","1","Drama","0","0"
"50","5","Comedy","Drama","Romance"
"75","5","Biography","Drama","0"
"75","5","Crime","Drama","Thriller"
"75","5","Comedy","Drama","Romance"
"75","5","Action","Drama","Thriller"
"75","4","Drama","0","0"
"33","5","Comedy","Drama","0"
"75","5","Crime","Thriller","0"
"75","4","Action","Adventure","Western"
"75","4","Drama","Family","0"
"50","5","Drama","Mystery","Romance"
"43","4","Comedy","Drama","0"
"43","4","Drama","War","0"
"50","4","Crime","Drama","Mystery"
"54","4","Crime","Drama","Mystery"
"134","3","Comedy","Romance","0"
"43","5","Comedy","Drama","Music"
"33","5","Comedy","Drama","0"
"33","5","Biography","Drama","0"
"21","4","Biography","Drama","0"
"50","4","Comedy","Drama","0"
"50","3","Comedy","Drama","0"
"55","5","Adventure","Comedy","Fantasy"
"55","5","Crime","Thriller","0"
"28","5","Drama","War","0"
"55","5","Action","Crime","Thriller"
"31","5","Drama","History","0"
"33","5","Comedy","Drama","Music"
"21","5","Comedy","Drama","Music"
"25","4","Drama","History","0"
"25","3","Crime","Horror","Thriller"
"48","5","Action","Crime","Thriller"
"48","5","Crime","Thriller","0"
"21","4","Drama","History","0"
"33","4","Drama","History","0"
"35","4","Drama","Mystery","Thriller"
"125","5","Drama","History","0"
"55","4","Drama","History","0"
"15","5","Comedy","Drama","Romance"
"26","4","Action","Crime","Thriller"
"193","3","Comedy","0","0"
"48","4","Drama","Romance","0"
"21","5","Comedy","Drama","0"
"15","4","Adventure","Comedy","Drama"
"55","2","Drama","Romance","0"
"50","4","Drama","Romance","0"
"85","5","Adventure","Drama","Mystery"
"20","4","Crime","Thriller","0"
"15","2","Adventure","Drama","Family"
"15","4","Comedy","Drama","Musical"
"15","2","Action","Comedy","Crime"
"15","1","Action","Adventure","Thriller"
"318","4","Action","Crime","Thriller"
"21","4","Drama","Mystery","Thriller"
"328","3","Crime","Thriller","0"
"328","4","Biography","Drama","0"
"157","4","Crime","Thriller","0"
"202","4","Drama","History","0"
"15","4","Drama","History","0"
"202","3","Adventure","Drama","Mystery"
"202","4","Crime","Thriller","0"
"55","3","Action","Crime","Thriller"
"55","3","Adventure","Family","Fantasy"
"127","5","Documentary","Biography","Drama"
"55","3","Adventure","Family","Fantasy"
"31","5","Documentary","Biography","Drama"
"55","4","Action","Fantasy","Thriller"
"55","4","Action","Adventure","Fantasy"
"28","4","Comedy","Drama","0"
"21","5","Documentary","Biography","Drama"
"31","3","Documentary","0","0"
"31","4","Comedy","Drama","Romance"
"55","4","Action","Crime","Drama"
"55","4","Action","Comedy","Crime"
"55","5","Action","Crime","Drama"
"48","5","Documentary","Action","Comedy"
"55","2","Comedy","0","0"
"55","3","Comedy","0","0"
"15","5","Drama","Musical","Romance"
"50","5","Drama","Mystery","Sci-Fi"
"48","3","Action","Drama","Thriller"
"25","5","Crime","Drama","Thriller"
"25","5","Comedy","0","0"
"25","4","Comedy","Family","0"
"25","3","Adventure","Comedy","Music"
"25","3","Comedy","Drama","0"
"50","2","Crime","Drama","Romance"
"55","5","Animation","Action","Adventure"
"55","3","Animation","Adventure","Fantasy"
"35","4","Horror","Mystery","Thriller"
"140","5","Comedy","Romance","0"
"143","4","Drama","0","0"
"143","4","Comedy","Romance","0"
"143","4","Action","Crime","Drama"
"143","4","Action","Crime","Documentary"
"141","4","Drama","0","0"
"147","2","Action","Adventure","Fantasy"
"50","3","Comedy","Drama","0"
"54","5","Comedy","Drama","0"
"48","3","Drama","Romance","0"
"127","4","Comedy","Drama","Romance"
"138","4","Biography","Drama","Sport"
"150","3","Animation","Action","Adventure"
"55","5","Crime","Drama","0"
"55","3","Comedy","Drama","0"
"152","4","Animation","Action","Adventure"
"25","5","Documentary","Action","Comedy"
"48","5","Crime","Drama","Thriller"
"55","4","Adventure","Drama","0"
"15","3","Biography","Drama","0"
"24","4","Comedy","Drama","Romance"
"24","4","Crime","Drama","Thriller"
"35","4","Comedy","Drama","Romance"
"54","4","Comedy","Crime","Drama"
"50","4","Comedy","Crime","Drama"
"55","5","Adventure","Comedy","Family"
"48","4","Action","Crime","Mystery"
"141","4","Crime","Drama","Romance"
"141","5","Adventure","Drama","History"
"48","5","Drama","Romance","0"
"55","4","Drama","Fantasy","0"
"27","5","Drama","0","0"
"35","4","Comedy","Drama","Romance"
"26","5","Drama","Fantasy","Western"
"28","4","Drama","0","0"
"48","5","Documentary","Action","Comedy"
"21","4","Documentary","Action","Comedy"
"28","4","Action","Crime","Thriller"
"31","5","Crime","Drama","Romance"
"26","5","Adventure","Drama","0"
"21","4","Adventure","Drama","0"
"25","4","Action","Drama","Thriller"
"55","3","Animation","Action","Adventure"
"55","3","Action","Adventure","Fantasy"
"15","4","Adventure","Drama","History"
"26","5","Action","Crime","Thriller"
"15","2","Animation","Action","Adventure"
"193","5","Animation","Action","Adventure"
"55","3","Crime","Drama","Romance"
"21","4","Action","Crime","Thriller"
"193","2","Adventure","Family","Fantasy"
"50","3","Animation","Action","Adventure"
"252","4","Adventure","Family","Fantasy"
"253","4","Drama","Musical","Romance"
"253","2","Comedy","Romance","0"
"193","1","Adventure","Comedy","Family"
"264","5","Crime","Drama","0"
"15","3","Animation","Action","Adventure"
"50","3","Action","Comedy","Crime"
"245","5","Crime","Drama","0"
"31","4","Drama","Romance","0"
"20","4","Crime","Drama","0"
"245","5","Comedy","Romance","0"
"55","2","Comedy","Drama","Romance"
"290","5","Action","Adventure","Fantasy"
"282","5","Crime","Drama","0"
"55","3","Drama","Romance","0"
"15","3","Adventure","Comedy","Family"
"31","3","Comedy","Drama","Romance"
"321","5","Action","Crime","Drama"
"328","4","Drama","Fantasy","Western"
"377","3","Animation","Action","Adventure"
"20","5","Drama","0","0"
"202","3","Action","Crime","Drama"
"202","4","Action","Crime","Drama"
"405","5","Comedy","Romance","0"
"202","2","Comedy","Romance","0"
"202","4","Crime","Drama","Romance"
"26","3","Crime","Drama","0"
"48","5","Comedy","Crime","Drama"
"48","5","Drama","0","0"
"55","4","Biography","Crime","Drama"
"33","4","Action","Adventure","Comedy"
"55","4","Biography","Drama","Sport"
"31","4","Crime","Thriller","0"
"27","3","Animation","Adventure","Comedy"
"28","2","Animation","Adventure","Comedy"
"50","5","Drama","Mystery","Thriller"
"35","5","Action","Crime","Drama"
"55","3","Action","Drama","Mystery"
"26","3","Action","Adventure","Sci-Fi"
"26","4","Comedy","Drama","0"
"48","4","Comedy","Drama","0"
"31","4","Comedy","0","0"
"48","3","Adventure","Drama","Mystery"
"27","5","Comedy","Drama","0"
"27","4","Documentary","0","0"
"28","5","Comedy","Drama","0"
"28","5","Documentary","0","0"
"15","3","Action","Horror","Sci-Fi"
"31","3","Comedy","Drama","Romance"
"25","4","Comedy","Drama","Romance"
"25","3","Drama","Sci-Fi","Thriller"
"157","4","Drama","Horror","Thriller"
"157","5","Comedy","Family","0"
"157","3","Action","Adventure","Drama"
"157","4","Drama","Sport","0"
"26","3","Comedy","0","0"
"125","4","Comedy","Drama","Romance"
"31","4","Comedy","Romance","0"
"27","4","Action","Adventure","Fantasy"
"55","4","Action","Adventure","Fantasy"
"55","5","Drama","Mystery","Thriller"
"15","3","Biography","Drama","History"
"127","5","Drama","Mystery","0"
"157","3","Action","Fantasy","Thriller"
"28","3","Documentary","Adventure","History"
"28","4","Drama","Crime","0"
"61","3","Comedy","Romance","0"
"15","2","Comedy","0","0"
"35","3","Comedy","Romance","0"
"27","4","Drama","Crime","0"
"15","4","Action","Fantasy","Thriller"
"26","2","Action","Fantasy","Thriller"
"48","4","Action","Comedy","Romance"
"26","5","Action","Drama","History"
"15","4","Drama","Thriller","0"
"50","5","Comedy","Drama","Romance"
"35","4","Fantasy","Horror","Thriller"
"48","5","Horror","Sci-Fi","Thriller"
"48","3","Comedy","Romance","0"
"31","5","Action","Mystery","Thriller"
"31","4","Action","Mystery","Thriller"
"35","5","Action","Crime","Drama"
"28","2","Animation","Comedy","Drama"
"161","4","Adventure","Drama","Thriller"
"43","3","Drama","History","0"
